wavelength nm,irradiance W/m^2/nm
708.52,0.0111016138
708.855,0.0102484908
709.19,0.0090497244
709.525,0.0085924375
709.859,0.0106814851
710.194,0.0105733555
710.529,0.0083990021
710.863,0.0075218304
711.198,0.0118544965
711.532,0.0112683152
711.866,0.0115204821
712.201,0.010437243
712.535,0.0114603339
712.869,0.009020402
713.203,0.0096891353
713.537,0.0080073348
713.872,0.008457729
714.206,0.0099782972
714.54,0.0115913985
714.873,0.0122666167
715.207,0.0094194161
715.541,0.009954151
715.875,0.010855281
716.209,0.0135730478
716.542,0.0100421044
716.876,0.010361755
717.21,0.0089957067
717.543,0.0125568211
717.877,0.0094240921
718.21,0.0110071119
718.543,0.011623147
718.877,0.0094963477
719.21,0.0107130249
719.543,0.0108897235
719.876,0.0117387127
720.209,0.0111616768
720.542,0.0126248752
720.875,0.0103896854
721.208,0.0107925449
721.541,0.0106695361
721.874,0.0093226952
722.207,0.0112654272
722.54,0.0099978546
722.872,0.0110204846
723.205,0.010508737
723.538,0.0123188662
723.87,0.0101944109
724.203,0.0111524381
724.535,0.0108737493
724.868,0.0100397062
725.2,0.0123343046
725.532,0.0117467503
725.865,0.0117784462
726.197,0.0116367586
726.529,0.0136515951
726.861,0.011628261
727.193,0.0108633319
727.525,0.0105702695
727.857,0.0116302665
728.189,0.0127006759
728.521,0.011048947
728.853,0.011319592
729.184,0.0126352554
729.516,0.0115247575
729.848,0.012129483
730.179,0.0122316197
730.511,0.0101466098
730.842,0.010659447
731.174,0.0127336338
731.505,0.0112071428
731.836,0.011800933
732.168,0.0138846418
732.499,0.013005494
732.83,0.010724228
733.161,0.012166335
733.492,0.0144426418
733.823,0.0122224518
734.154,0.011414176
734.485,0.0104356435
734.816,0.0127202729
735.147,0.0114883114
735.478,0.0143040922
735.808,0.0124011309
736.139,0.0141285364
736.47,0.0099937109
736.8,0.0095928963
737.131,0.0111441899
737.461,0.0117758034
737.792,0.0135146292
738.122,0.013458773
738.452,0.0133141103
738.782,0.0127434922
739.113,0.0116482702
739.443,0.0094192357
739.773,0.0144792321
740.103,0.0130299875
740.433,0.013752244
740.763,0.0174575081
741.093,0.0119688165
741.423,0.0148909727
741.752,0.0125417813
742.082,0.0129273485
742.412,0.014814794
742.742,0.0144006199
743.071,0.0158629074
743.401,0.0158093021
743.73,0.0128149586
744.06,0.0126658008
744.389,0.0125192968
744.718,0.0139953189
745.048,0.0153897197
745.377,0.0128132465
745.706,0.0134815091
746.035,0.0136041879
746.364,0.0110902035
746.693,0.0144006313
747.022,0.0112289466
747.351,0.0132714664
747.68,0.0145938145
748.009,0.0157341848
748.338,0.0139203489
748.666,0.0144110909
748.995,0.0158285608
749.323,0.0146530193
749.652,0.0131912362
749.981,0.0108005035
750.309,0.0130775733
750.637,0.0132964078
750.966,0.0134209625
751.294,0.0155356159
751.622,0.0156726726
751.95,0.0166546647
752.279,0.0133720706
752.607,0.014656525
752.935,0.0161268913
753.263,0.0115759821
753.591,0.0134328878
753.919,0.0129869866
754.246,0.0132231726
754.574,0.0130739199
754.902,0.0137009756
755.23,0.0136376398
755.557,0.0134770261
755.885,0.0136193328
756.212,0.0129607188
756.54,0.0162563782
756.867,0.0148065464
757.195,0.0109745126
757.522,0.0120990784
757.849,0.0143183237
758.176,0.0134582576
758.503,0.0169021849
758.831,0.015242947
759.158,0.0176179414
759.485,0.0149292035
759.812,0.0149716665
760.138,0.0138933865
760.465,0.0146460913
760.792,0.012843807
761.119,0.0165731135
761.446,0.0156002165
761.772,0.0176064674
762.099,0.0150689913
762.425,0.0141771142
762.752,0.0154682279
763.078,0.0160394944
763.405,0.0116932581
763.731,0.0158277593
764.057,0.0156666292
764.383,0.0155103294
764.71,0.011736144
765.036,0.0167659984
765.362,0.0161736888
765.688,0.0144018504
766.014,0.0154153072
766.34,0.0154528643
766.665,0.0160453433
766.991,0.016860222
767.317,0.0184400746
767.643,0.0178492556
767.968,0.0146294293
768.294,0.0213871484
768.619,0.014080873
768.945,0.0155717724
769.27,0.0155272006
769.596,0.0156903272
769.921,0.0154202267
770.246,0.0157017477
770.572,0.0149681882
770.897,0.0133198623
771.222,0.0175699351
771.547,0.0130784094
771.872,0.0136940042
772.197,0.0154639842
772.522,0.019219533
772.847,0.0175492833
773.171,0.0136682194
773.496,0.0167467969
773.821,0.0156473233
774.146,0.0145424895
774.47,0.0148363061
774.795,0.0166839054
775.119,0.0187720234
775.444,0.0201668241
775.768,0.0167739849
776.092,0.0157546843
776.417,0.0201758019
776.741,0.0205053811
777.065,0.0135106454
777.389,0.0166344929
777.713,0.0166987499
778.037,0.0167737276
778.361,0.0191991114
778.685,0.0161514807
779.009,0.0207288326
779.333,0.0180341424
779.657,0.0181069087
779.98,0.0156548273
780.304,0.0199210348
780.627,0.0197475631
780.951,0.0130256714
781.274,0.013589969
781.598,0.0208658867
781.921,0.0189963164
782.245,0.0163418428
782.568,0.0212301519
782.891,0.0152781461
783.214,0.0174334168
783.537,0.0186637977
783.861,0.0201568643
784.184,0.021658886
784.506,0.0199710404
784.829,0.0186772658
785.152,0.0189662725
785.475,0.0200664371
785.798,0.0178140753
786.12,0.0173055565
786.443,0.0179903858
786.766,0.0205461048
787.088,0.0184235581
787.411,0.0204398082
787.733,0.0201886122
788.056,0.0173859086
788.378,0.0196773874
788.7,0.0151259484
789.022,0.0135217922
789.345,0.0171852742
789.667,0.0194747772
789.989,0.0196348059
790.311,0.0197868532
790.633,0.0152208014
790.955,0.0183556124
791.276,0.0212069032
791.598,0.021779271
791.92,0.0184176783
792.242,0.0204772015
792.563,0.0184556379
792.885,0.0210640393
793.206,0.017009162
793.528,0.0196333561
793.849,0.0163766111
794.171,0.020224829
794.492,0.0238150225
794.813,0.0231793144
795.134,0.0235809597
795.456,0.0227959349
795.777,0.0211919724
796.098,0.0191665841
796.419,0.021963274
796.74,0.0226930422
797.061,0.0181559139
797.381,0.0215320714
797.702,0.0189378052
798.023,0.0186973071
798.344,0.0187465531
798.664,0.0247448332
798.985,0.0180146827
799.305,0.022305973
799.626,0.0188083925
799.946,0.0197092615
800.267,0.0207558492
800.587,0.0170852463
800.907,0.0187178496
801.227,0.0150239365
801.548,0.0250202647
801.868,0.0203195308
802.188,0.0219833938
802.508,0.0232420387
802.828,0.0225740649
803.147,0.0255845377
803.467,0.0153738684
803.787,0.0185191661
804.107,0.018880539
804.426,0.0224957925
804.746,0.0201994848
805.066,0.0233914754
805.385,0.0234613516
805.705,0.0215877515
806.024,0.0213367593
806.343,0.0229286307
806.663,0.0207274387
806.982,0.0199036972
807.301,0.0231928247
807.62,0.0215830469
807.939,0.0221335185
808.258,0.0201929448
808.577,0.0207441451
808.896,0.0183132505
809.215,0.0219670564
809.534,0.023488695
809.852,0.0254695131
810.171,0.025097645
810.49,0.019162804
810.808,0.0255993028
811.127,0.0279358576
811.445,0.0232313933
811.764,0.0222012796
812.082,0.0260288619
812.401,0.018992054
812.719,0.024149064
813.037,0.0273812619
813.355,0.0238946155
813.673,0.0233436525
813.991,0.0247854844
814.309,0.0220514319
814.627,0.0268675429
814.945,0.0227473761
815.263,0.0214948254
815.581,0.0215710093
815.899,0.0208133834
816.216,0.0243470385
816.534,0.0261633101
816.851,0.0276410285
817.169,0.0253243272
817.486,0.0255892806
817.804,0.0284891462
818.121,0.0273840164
818.438,0.0239826712
818.756,0.0274439855
819.073,0.0252432085
819.39,0.0235497685
819.707,0.0247104469
820.024,0.0298445609
820.341,0.0288595808
820.658,0.0269814645
820.975,0.0265558648
821.292,0.030901403
821.608,0.0259051445
821.925,0.0247127744
822.242,0.027245971
822.558,0.0213962363
822.875,0.0248719788
823.191,0.0257476661
823.508,0.0277723501
823.824,0.0239121246
824.141,0.0305154979
824.457,0.0281529845
824.773,0.0298066886
825.089,0.0266232783
825.405,0.0253713769
825.721,0.023335308
826.037,0.030064386
826.353,0.0353039245
826.669,0.0269472141
826.985,0.027651701
827.301,0.0277807261
827.617,0.0301100621
827.932,0.0280286309
828.248,0.0315764969
828.563,0.0339319756
828.879,0.022714379
829.194,0.0215933964
829.51,0.0340363518
829.825,0.0335651267
830.14,0.031018704
830.456,0.0248928861
830.771,0.027301138
831.086,0.0311763841
831.401,0.0344458134
831.716,0.0288895264
832.031,0.0368654227
832.346,0.0288789241
832.661,0.0398804899
832.976,0.0290667015
833.29,0.0272352296
833.605,0.0321079585
833.92,0.0342061513
834.234,0.0399792116
834.549,0.0405549205
834.863,0.0350283372
835.178,0.0380228954
835.492,0.0394982627
835.806,0.0310109356
836.121,0.0353366737
836.435,0.02631191
836.749,0.0329246232
837.063,0.0278547234
837.377,0.0347401846
837.691,0.0353126017
838.005,0.0306725792
838.319,0.0310099071
838.633,0.0343578897
838.946,0.0310213925
839.26,0.0332248007
839.574,0.0273234842
839.887,0.0405008057
840.201,0.0315180476
840.514,0.033285492
840.828,0.034335028
841.141,0.0337668305
841.455,0.0319969727
841.768,0.0357033953
842.081,0.0346195577
842.394,0.0414913932
842.707,0.0366013571
843.02,0.0333685077
843.333,0.0390955329
843.646,0.0299728361
843.959,0.0310787277
844.272,0.0354250485
844.585,0.0392630459
844.898,0.0443424041
845.21,0.0363000104
845.523,0.035454654
845.835,0.0350870171
846.148,0.0382368255
846.46,0.0363462009
846.773,0.0387728172
847.085,0.0414612841
847.397,0.0367404244
847.71,0.0337671852
848.022,0.0359654319
848.334,0.0374152053
848.646,0.0414300438
848.958,0.0347939831
849.27,0.040128237
849.582,0.039244238
849.894,0.038608418
850.205,0.0368683528
850.517,0.0409802901
850.829,0.0384688908
851.141,0.0461100186
851.452,0.0406521067
851.764,0.0365072892
852.075,0.0382893467
852.386,0.0262124708
852.698,0.0355829217
853.009,0.0397957009
853.32,0.0432211592
853.632,0.0376332816
853.943,0.0339052806
854.254,0.0410073868
854.565,0.0336352019
854.876,0.041044317
855.187,0.0293778484
855.497,0.0292094003
855.808,0.0434813455
856.119,0.042790495
856.43,0.0392454773
856.74,0.0379595918
857.051,0.038410706
857.361,0.0394290199
857.672,0.0409964234
857.982,0.0443666859
858.293,0.0427683008
858.603,0.0412106742
858.913,0.0454754368
859.223,0.0462344556
859.533,0.0387136447
859.844,0.0415646719
860.154,0.0509938317
860.464,0.0448790475
860.773,0.0411573191
861.083,0.0368052563
861.393,0.0375282034
861.703,0.0352746659
862.013,0.0406463213
862.322,0.043281135
862.632,0.0521210133
862.941,0.056368702
863.251,0.0490937048
863.56,0.0396268222
863.869,0.0529817858
864.179,0.0513034054
864.488,0.0464460501
864.797,0.0453703553
865.106,0.042649947
865.415,0.0418394319
865.724,0.0481674939
866.033,0.0509859909
866.342,0.0499091893
866.651,0.0386972775
866.96,0.0398634122
867.269,0.0449513437
867.577,0.0398575576
867.886,0.0479992966
868.195,0.0432146167
868.503,0.041743256
868.812,0.0547177849
869.12,0.052919989
869.428,0.0532013055
869.737,0.05138137
870.045,0.0529945907
870.353,0.0515321735
870.661,0.053569667
870.969,0.0545576697
871.277,0.0516816036
871.585,0.0512436375
871.893,0.0440539589
872.201,0.0439364783
872.509,0.0516249295
872.817,0.0471533805
873.124,0.0506685736
873.432,0.0422519037
873.739,0.0464272966
874.047,0.0535862344
874.354,0.0519740181
874.662,0.0584794875
874.969,0.0631927741
875.276,0.0474755652
875.584,0.0514386276
875.891,0.0475246901
876.198,0.045097516
876.505,0.0468342317
876.812,0.0676342986
877.119,0.0653151733
877.426,0.053778531
877.733,0.0656794853
878.04,0.0536125188
878.346,0.0582753958
878.653,0.0613848509
878.96,0.0537355751
879.266,0.0616572205
879.573,0.0596578532
879.879,0.0664306763
880.185,0.0647620697
880.492,0.0504580113
880.798,0.0679521887
881.104,0.0605380708
881.411,0.0692132954
881.717,0.0650082104
882.023,0.0545079561
882.329,0.0578451269
882.635,0.0646196714
882.941,0.0650252732
883.246,0.071466919
883.552,0.0662564483
883.858,0.0570238095
884.164,0.0577775037
884.469,0.0527449839
884.775,0.0605452809
885.08,0.0626283268
885.386,0.0651711747
885.691,0.0601057805
885.996,0.0711698913
886.302,0.0619203913
886.607,0.0640017775
886.912,0.0761478068
887.217,0.0608008622
887.522,0.0637846773
887.827,0.056636382
888.132,0.0642470692
888.437,0.0602777035
888.742,0.0600149936
889.046,0.0532400264
889.351,0.0693797583
889.656,0.072524142
889.96,0.0600474865
890.265,0.0707281733
890.569,0.0585442835
890.874,0.0620725904
891.178,0.0714142443
891.483,0.0739846451
891.787,0.0601893657
892.091,0.078159575
892.395,0.0593440842
892.699,0.0672395545
893.003,0.0730716157
893.307,0.0653634908
893.611,0.0742054288
893.915,0.0660829832
894.219,0.0710925492
894.523,0.0585175095
894.826,0.0557409098
895.13,0.0848613221
895.433,0.0836690868
895.737,0.0695128232
896.04,0.068166929
896.344,0.0748424322
896.647,0.0800485994
896.95,0.0822187111
897.254,0.0724753071
897.557,0.0786705718
897.86,0.0802857954
898.163,0.0627765167
898.466,0.0639319477
898.769,0.0782317723
899.072,0.0693177219
899.375,0.0822418308
899.677,0.0778143528
899.98,0.0692674083
900.283,0.0787270786
900.585,0.0834900225
900.888,0.0743985023
901.191,0.0643186389
901.493,0.0795073246
901.795,0.0822699004
902.098,0.0840663369
902.4,0.0743637344
902.702,0.080864813
903.004,0.0821628321
903.306,0.0650415024
903.608,0.0689010257
903.91,0.0770075484
904.212,0.082614143
904.514,0.0940177186
904.816,0.0702278623
905.118,0.0607971013
905.42,0.0701201455
905.721,0.073049828
906.023,0.0845698882
906.324,0.0745741196
906.626,0.0873322671
906.927,0.0696216787
907.228,0.0753012792
907.53,0.0772354585
907.831,0.0809220908
908.132,0.0735043619
908.433,0.0877654021
908.734,0.0842384817
909.035,0.0813918931
909.336,0.0722170771
909.637,0.0833453307
909.938,0.0609045297
910.239,0.0778529234
910.54,0.0868965572
910.84,0.0808936063
911.141,0.0847415318
911.441,0.092272482
911.742,0.0974160032
912.042,0.0813248059
912.343,0.082752957
912.643,0.0872952307
912.943,0.0745295217
913.244,0.0845481607
913.544,0.0970092508
913.844,0.0774714911
914.144,0.0998581225
914.444,0.0753017467
914.744,0.0905377041
915.044,0.0911349797
915.343,0.0947836675
915.643,0.0879083316
915.943,0.0974385275
916.243,0.0840427538
916.542,0.0883989918
916.842,0.0954242002
917.141,0.0856408476
917.441,0.08814159
917.74,0.0906760248
918.039,0.0958772928
918.338,0.0864741081
918.638,0.0856487312
918.937,0.0956277737
919.236,0.0846287324
919.535,0.0974739232
919.834,0.1130865861
920.133,0.1284799867
920.431,0.1175102164
920.73,0.1070464098
921.029,0.1085045345
921.328,0.1128755671
921.626,0.0994009357
921.925,0.1059497715
922.223,0.103733559
922.522,0.1059477026
922.82,0.0970653205
923.118,0.0934430766
923.417,0.1180965227
923.715,0.1055469447
924.013,0.0918996661
924.311,0.0963851092
924.609,0.1302702977
924.907,0.1248776419
925.205,0.1203789331
925.503,0.0778015802
925.801,0.1325166102
926.098,0.0982674981
926.396,0.1086827971
926.694,0.0899261067
926.991,0.1190225202
927.289,0.1248350598
927.586,0.1124655202
927.884,0.1283906518
928.181,0.1192110557
928.478,0.1157616641
928.775,0.1124445362
929.073,0.1218176243
929.37,0.1444612452
929.667,0.1194774062
929.964,0.1222248073
930.261,0.1171963208
930.557,0.1352836491
930.854,0.1481816376
931.151,0.1540355116
931.448,0.1213782211
931.744,0.1484783603
932.041,0.1479210218
932.337,0.1341790669
932.634,0.1344080247
932.93,0.142204721
933.227,0.1279953482
933.523,0.169247471
933.819,0.14485902
934.115,0.1140231581
934.412,0.1397403391
934.708,0.1307139814
935.004,0.1510604322
935.3,0.1286633413
935.595,0.1522807077
935.891,0.134709023
936.187,0.1472623101
936.483,0.1482382408
936.778,0.1516126282
937.074,0.1690305716
937.369,0.1458770169
937.665,0.1538075081
937.96,0.1703050372
938.256,0.1636198036
938.551,0.1415409152
938.846,0.1550678981
939.141,0.1643995191
939.437,0.1896659336
939.732,0.1544246979
940.027,0.1718924267
940.322,0.1672439442
940.617,0.2012041907
940.911,0.162236373
941.206,0.1444740965
941.501,0.1956987745
941.796,0.1873884984
942.09,0.1546247198
942.385,0.181828259
942.679,0.1432104877
942.974,0.126478642
943.268,0.2084382674
943.562,0.1769466754
943.857,0.1927533691
944.151,0.168762439
944.445,0.2054374715
944.739,0.1831161804
945.033,0.1674429717
945.327,0.1568546258
945.621,0.1582137127
945.915,0.187139434
946.208,0.2208156235
946.502,0.1627302991
946.796,0.1697111625
947.089,0.1934992989
947.383,0.1947373837
947.676,0.2033915274
947.97,0.2095816999
948.263,0.2022661807
948.557,0.2506196127
948.85,0.2080453579
949.143,0.2333931157
949.436,0.1779324328
949.729,0.2382488697
950.022,0.2309395564
950.315,0.2253695402
950.608,0.2211551182
950.901,0.2093733831
951.194,0.2091073928
951.487,0.2348212463
951.779,0.2047226705
952.072,0.2031174227
952.364,0.2262388451
952.657,0.2250983649
952.949,0.232003392
953.242,0.2274402371
953.534,0.2313687276
953.826,0.231750462
954.118,0.2459283796
954.411,0.277910054
954.703,0.2555838884
954.995,0.291757857
955.287,0.2569554698
955.579,0.2122515625
955.87,0.2616147006
956.162,0.2988553003
956.454,0.2386466664
956.746,0.2763340628
957.037,0.2276600175
957.329,0.2615039165
957.62,0.2942113128
957.912,0.2911806393
958.203,0.3150078156
958.494,0.3042194106
958.786,0.2356545903
959.077,0.3217013413
959.368,0.2455916358
959.659,0.3147858372
959.95,0.3359188446
960.241,0.32242344
960.532,0.2647223691
960.823,0.2635705772
961.114,0.2854806284
961.404,0.3480638776
961.695,0.3290015335
961.986,0.2437382051
962.276,0.3449600582
962.567,0.2544241913
962.857,0.2921904886
963.147,0.3152422782
963.438,0.3494743661
963.728,0.326905481
964.018,0.2715081363
964.308,0.3570544133
964.598,0.3560283278
964.888,0.3616359907
965.178,0.3432682716
965.468,0.3723121896
965.758,0.371272815
966.048,0.3334124556
966.338,0.3577242126
966.627,0.4024562814
966.917,0.3207104637
967.206,0.3559189855
967.496,0.422558431
967.785,0.3927350499
968.075,0.2922726909
968.364,0.3598024848
968.653,0.3768832322
968.942,0.3800597241
969.232,0.350458695
969.521,0.4578580504
969.81,0.4737512773
970.099,0.4427457015
970.388,0.3743887602
970.676,0.4180018869
970.965,0.4076860715
971.254,0.4220230498
971.543,0.4363253003
971.831,0.3839304545
972.12,0.496729733
972.408,0.463635921
972.697,0.4838517087
972.985,0.2859582794
973.273,0.4131614196
973.561,0.5143320562
973.85,0.468501692
974.138,0.4235266628
974.426,0.487005214
974.714,0.3649488604
975.002,0.4638749017
975.29,0.493327534
975.577,0.54701101
975.865,0.4258658825
976.153,0.6136017831
976.441,0.5163558365
976.728,0.4803436459
977.016,0.4509778319
977.303,0.5590888034
977.59,0.4742983188
977.878,0.4944786199
978.165,0.462762417
978.452,0.4216941708
978.74,0.4948107598
979.027,0.4927449208
979.314,0.5191445579
979.601,0.4537260539
979.888,0.5840490873
980.174,0.5931893793
980.461,0.532187547
980.748,0.5497147544
981.035,0.5379807265
981.321,0.4310276525
981.608,0.4926573835
981.894,0.5246401844
982.181,0.4947736469
982.467,0.5489174413
982.754,0.5604026141
983.04,0.5621493047
983.326,0.5425212572
983.612,0.6011211025
983.898,0.6815828154
984.184,0.5565192936
984.47,0.5095504294
984.756,0.5266580485
985.042,0.6443328979
985.328,0.7600764298
985.614,0.7283525774
985.899,0.6556291606
986.185,0.5759030084
986.47,0.4916331025
986.756,0.7202954027
987.041,0.6202846321
987.327,0.6670633883
987.612,0.6487261977
987.897,0.6547140614
988.182,0.8283089919
988.468,0.6521102654
988.753,0.6704525555
989.038,0.6806601743
989.323,0.7783118069
989.607,0.7561200156
989.892,0.6594873291
990.177,0.8735826001
990.462,0.6182420733
990.746,0.7215519748
991.031,0.8177469378
991.315,0.7142827574
991.6,0.5459878892
991.884,0.833821492
992.169,0.7084785181
992.453,0.9067546883
992.737,0.8416582729
993.021,0.7494510842
993.305,0.8761044821
993.59,0.7208132235
993.874,0.8209990612
994.157,0.8809287489
994.441,0.8751123116
994.725,0.7089408768
995.009,1.0171965473
995.293,0.8264887743
995.576,0.9317847497
995.86,0.8098871051
996.143,0.9468580725
996.427,0.819436831
996.71,0.9008340688
996.993,0.7976437513
997.277,0.9229897847
997.56,0.9114886078
997.843,0.7498168723
998.126,0.765606147
998.409,0.8209915139
998.692,0.7985963467
998.975,0.9912821274
999.258,1.1687145441
999.541,1.0494742162
999.823,1.2404611606
1000.106,1.0828102153
1000.388,0.8630126119
1000.671,1.2647480958
1000.954,1.0745705258
1001.236,1.0339542445
1001.518,1.1709577956
1001.801,1.2009530896
1002.083,1.3232402118
1002.365,1.0918355592
1002.647,1.0843480742
1002.929,1.2478451255
1003.211,1.1775837918
1003.493,1.3008103008
1003.775,1.0650863879
1004.057,1.0762729192
1004.338,1.1327965303
1004.62,0.8693233412
1004.902,1.2159374034
1005.183,1.2481302663
1005.465,1.3703257892
1005.746,1.153545337
1006.028,1.316146249
1006.309,1.0847737672
1006.59,1.2573393322
1006.871,1.4274784553
1007.153,1.2492076922
1007.434,1.3244337056
1007.715,1.1956982178
1007.996,1.4420378469
1008.277,1.4337442631
1008.557,1.5053014247
1008.838,1.3688272638
1009.119,1.141996102
1009.4,1.453367985
1009.68,1.5725972287
1009.961,1.427614685
1010.241,1.6409501206
1010.522,1.755551833
1010.802,1.2622125736
1011.082,1.6753174798
1011.362,1.7886375257
1011.643,1.5880552303
1011.923,1.9796876387
1012.203,2.0212901398
1012.483,1.757781432
1012.763,2.0558205371
1013.042,1.7487752363
1013.322,1.526277966
1013.602,1.5478465678
1013.882,1.808475226
1014.161,1.5261876149
1014.441,1.6355312103
1014.72,1.8304225962
1015,2.0855360965
1015.279,2.072938662
1015.558,1.5881202024
1015.838,1.8274561683
1016.117,1.807629055
1016.396,2.3439738445
1016.675,1.750577207
1016.954,1.9366424333
1017.233,2.0150894923
1017.512,1.9800756563
1017.791,1.9782311928
1018.07,2.0582279464
1018.348,1.7975405329
1018.627,2.0305617979
1018.905,1.8020323248
1019.184,2.1398582458
1019.462,2.1651819978
1019.741,2.1063967612
1020.019,1.943739868
1020.297,2.3154700438
1020.576,2.3145377084
1020.854,2.4660167095
1021.132,1.7382775371
1021.41,1.7374061661
1021.688,1.736535157
